88.0,89.0,88.0,86.0,88.0,86.0,84.0,82.0,57.0,61.0,64.0,69.0,73.0,76.0,69.0,73.0,76.0,81.0,85.0,88.0,85.0,81.0,76.0,73.0,69.0,76.0,73.0,69.0,64.0,61.0,57.0,81.0,88.0,86.0,88.0,86.0,84.0,86.0,88.0,89.0,91.0,88.0,89.0,88.0,86.0,88.0,86.0,84.0,82.0,81.0
89.0,88.0,86.0,88.0,86.0,84.0,82.0,57.0,61.0,64.0,69.0,73.0,76.0,69.0,73.0,76.0,81.0,85.0,88.0,85.0,81.0,76.0,73.0,69.0,76.0,73.0,69.0,64.0,61.0,57.0,81.0,88.0,86.0,88.0,86.0,84.0,86.0,88.0,89.0,91.0,88.0,89.0,88.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0
88.0,86.0,88.0,86.0,84.0,82.0,57.0,61.0,64.0,69.0,73.0,76.0,69.0,73.0,76.0,81.0,85.0,88.0,85.0,81.0,76.0,73.0,69.0,76.0,73.0,69.0,64.0,61.0,57.0,81.0,88.0,86.0,88.0,86.0,84.0,86.0,88.0,89.0,91.0,88.0,89.0,88.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0
86.0,88.0,86.0,84.0,82.0,57.0,61.0,64.0,69.0,73.0,76.0,69.0,73.0,76.0,81.0,85.0,88.0,85.0,81.0,76.0,73.0,69.0,76.0,73.0,69.0,64.0,61.0,57.0,81.0,88.0,86.0,88.0,86.0,84.0,86.0,88.0,89.0,91.0,88.0,89.0,88.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0
88.0,86.0,84.0,82.0,57.0,61.0,64.0,69.0,73.0,76.0,69.0,73.0,76.0,81.0,85.0,88.0,85.0,81.0,76.0,73.0,69.0,76.0,73.0,69.0,64.0,61.0,57.0,81.0,88.0,86.0,88.0,86.0,84.0,86.0,88.0,89.0,91.0,88.0,89.0,88.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,89.0
86.0,84.0,82.0,57.0,61.0,64.0,69.0,73.0,76.0,69.0,73.0,76.0,81.0,85.0,88.0,85.0,81.0,76.0,73.0,69.0,76.0,73.0,69.0,64.0,61.0,57.0,81.0,88.0,86.0,88.0,86.0,84.0,86.0,88.0,89.0,91.0,88.0,89.0,88.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,89.0,86.0
84.0,82.0,57.0,61.0,64.0,69.0,73.0,76.0,69.0,73.0,76.0,81.0,85.0,88.0,85.0,81.0,76.0,73.0,69.0,76.0,73.0,69.0,64.0,61.0,57.0,81.0,88.0,86.0,88.0,86.0,84.0,86.0,88.0,89.0,91.0,88.0,89.0,88.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,89.0,86.0,88.0
82.0,57.0,61.0,64.0,69.0,73.0,76.0,69.0,73.0,76.0,81.0,85.0,88.0,85.0,81.0,76.0,73.0,69.0,76.0,73.0,69.0,64.0,61.0,57.0,81.0,88.0,86.0,88.0,86.0,84.0,86.0,88.0,89.0,91.0,88.0,89.0,88.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,89.0,86.0,88.0,86.0
57.0,61.0,64.0,69.0,73.0,76.0,69.0,73.0,76.0,81.0,85.0,88.0,85.0,81.0,76.0,73.0,69.0,76.0,73.0,69.0,64.0,61.0,57.0,81.0,88.0,86.0,88.0,86.0,84.0,86.0,88.0,89.0,91.0,88.0,89.0,88.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,89.0,86.0,88.0,86.0,84.0
61.0,64.0,69.0,73.0,76.0,69.0,73.0,76.0,81.0,85.0,88.0,85.0,81.0,76.0,73.0,69.0,76.0,73.0,69.0,64.0,61.0,57.0,81.0,88.0,86.0,88.0,86.0,84.0,86.0,88.0,89.0,91.0,88.0,89.0,88.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,89.0,86.0,88.0,86.0,84.0,82.0
64.0,69.0,73.0,76.0,69.0,73.0,76.0,81.0,85.0,88.0,85.0,81.0,76.0,73.0,69.0,76.0,73.0,69.0,64.0,61.0,57.0,81.0,88.0,86.0,88.0,86.0,84.0,86.0,88.0,89.0,91.0,88.0,89.0,88.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,89.0,86.0,88.0,86.0,84.0,82.0,81.0
69.0,73.0,76.0,69.0,73.0,76.0,81.0,85.0,88.0,85.0,81.0,76.0,73.0,69.0,76.0,73.0,69.0,64.0,61.0,57.0,81.0,88.0,86.0,88.0,86.0,84.0,86.0,88.0,89.0,91.0,88.0,89.0,88.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,89.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0
73.0,76.0,69.0,73.0,76.0,81.0,85.0,88.0,85.0,81.0,76.0,73.0,69.0,76.0,73.0,69.0,64.0,61.0,57.0,81.0,88.0,86.0,88.0,86.0,84.0,86.0,88.0,89.0,91.0,88.0,89.0,88.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,89.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0
76.0,69.0,73.0,76.0,81.0,85.0,88.0,85.0,81.0,76.0,73.0,69.0,76.0,73.0,69.0,64.0,61.0,57.0,81.0,88.0,86.0,88.0,86.0,84.0,86.0,88.0,89.0,91.0,88.0,89.0,88.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,89.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0
69.0,73.0,76.0,81.0,85.0,88.0,85.0,81.0,76.0,73.0,69.0,76.0,73.0,69.0,64.0,61.0,57.0,81.0,88.0,86.0,88.0,86.0,84.0,86.0,88.0,89.0,91.0,88.0,89.0,88.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,89.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,88.0
73.0,76.0,81.0,85.0,88.0,85.0,81.0,76.0,73.0,69.0,76.0,73.0,69.0,64.0,61.0,57.0,81.0,88.0,86.0,88.0,86.0,84.0,86.0,88.0,89.0,91.0,88.0,89.0,88.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,89.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,88.0,91.0
76.0,81.0,85.0,88.0,85.0,81.0,76.0,73.0,69.0,76.0,73.0,69.0,64.0,61.0,57.0,81.0,88.0,86.0,88.0,86.0,84.0,86.0,88.0,89.0,91.0,88.0,89.0,88.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,89.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,88.0,91.0,89.0
81.0,85.0,88.0,85.0,81.0,76.0,73.0,69.0,76.0,73.0,69.0,64.0,61.0,57.0,81.0,88.0,86.0,88.0,86.0,84.0,86.0,88.0,89.0,91.0,88.0,89.0,88.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,89.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,88.0,91.0,89.0,86.0
85.0,88.0,85.0,81.0,76.0,73.0,69.0,76.0,73.0,69.0,64.0,61.0,57.0,81.0,88.0,86.0,88.0,86.0,84.0,86.0,88.0,89.0,91.0,88.0,89.0,88.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,89.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,88.0,91.0,89.0,86.0,88.0
88.0,85.0,81.0,76.0,73.0,69.0,76.0,73.0,69.0,64.0,61.0,57.0,81.0,88.0,86.0,88.0,86.0,84.0,86.0,88.0,89.0,91.0,88.0,89.0,88.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,89.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,88.0,91.0,89.0,86.0,88.0,86.0
85.0,81.0,76.0,73.0,69.0,76.0,73.0,69.0,64.0,61.0,57.0,81.0,88.0,86.0,88.0,86.0,84.0,86.0,88.0,89.0,91.0,88.0,89.0,88.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,89.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,88.0,91.0,89.0,86.0,88.0,86.0,84.0
81.0,76.0,73.0,69.0,76.0,73.0,69.0,64.0,61.0,57.0,81.0,88.0,86.0,88.0,86.0,84.0,86.0,88.0,89.0,91.0,88.0,89.0,88.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,89.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,88.0,91.0,89.0,86.0,88.0,86.0,84.0,82.0
76.0,73.0,69.0,76.0,73.0,69.0,64.0,61.0,57.0,81.0,88.0,86.0,88.0,86.0,84.0,86.0,88.0,89.0,91.0,88.0,89.0,88.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,89.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,88.0,91.0,89.0,86.0,88.0,86.0,84.0,82.0,86.0
73.0,69.0,76.0,73.0,69.0,64.0,61.0,57.0,81.0,88.0,86.0,88.0,86.0,84.0,86.0,88.0,89.0,91.0,88.0,89.0,88.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,89.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,88.0,91.0,89.0,86.0,88.0,86.0,84.0,82.0,86.0,85.0
69.0,76.0,73.0,69.0,64.0,61.0,57.0,81.0,88.0,86.0,88.0,86.0,84.0,86.0,88.0,89.0,91.0,88.0,89.0,88.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,89.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,88.0,91.0,89.0,86.0,88.0,86.0,84.0,82.0,86.0,85.0,70.0
76.0,73.0,69.0,64.0,61.0,57.0,81.0,88.0,86.0,88.0,86.0,84.0,86.0,88.0,89.0,91.0,88.0,89.0,88.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,89.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,88.0,91.0,89.0,86.0,88.0,86.0,84.0,82.0,86.0,85.0,70.0,69.0
73.0,69.0,64.0,61.0,57.0,81.0,88.0,86.0,88.0,86.0,84.0,86.0,88.0,89.0,91.0,88.0,89.0,88.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,89.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,88.0,91.0,89.0,86.0,88.0,86.0,84.0,82.0,86.0,85.0,70.0,69.0,61.0
69.0,64.0,61.0,57.0,81.0,88.0,86.0,88.0,86.0,84.0,86.0,88.0,89.0,91.0,88.0,89.0,88.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,89.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,88.0,91.0,89.0,86.0,88.0,86.0,84.0,82.0,86.0,85.0,70.0,69.0,61.0,61.0
64.0,61.0,57.0,81.0,88.0,86.0,88.0,86.0,84.0,86.0,88.0,89.0,91.0,88.0,89.0,88.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,89.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,88.0,91.0,89.0,86.0,88.0,86.0,84.0,82.0,86.0,85.0,70.0,69.0,61.0,61.0,62.0
61.0,57.0,81.0,88.0,86.0,88.0,86.0,84.0,86.0,88.0,89.0,91.0,88.0,89.0,88.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,89.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,88.0,91.0,89.0,86.0,88.0,86.0,84.0,82.0,86.0,85.0,70.0,69.0,61.0,61.0,62.0,69.0
57.0,81.0,88.0,86.0,88.0,86.0,84.0,86.0,88.0,89.0,91.0,88.0,89.0,88.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,89.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,88.0,91.0,89.0,86.0,88.0,86.0,84.0,82.0,86.0,85.0,70.0,69.0,61.0,61.0,62.0,69.0,67.0
81.0,88.0,86.0,88.0,86.0,84.0,86.0,88.0,89.0,91.0,88.0,89.0,88.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,89.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,88.0,91.0,89.0,86.0,88.0,86.0,84.0,82.0,86.0,85.0,70.0,69.0,61.0,61.0,62.0,69.0,67.0,62.0
88.0,86.0,88.0,86.0,84.0,86.0,88.0,89.0,91.0,88.0,89.0,88.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,89.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,88.0,91.0,89.0,86.0,88.0,86.0,84.0,82.0,86.0,85.0,70.0,69.0,61.0,61.0,62.0,69.0,67.0,62.0,61.0
86.0,88.0,86.0,84.0,86.0,88.0,89.0,91.0,88.0,89.0,88.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,89.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,88.0,91.0,89.0,86.0,88.0,86.0,84.0,82.0,86.0,85.0,70.0,69.0,61.0,61.0,62.0,69.0,67.0,62.0,61.0,70.0
88.0,86.0,84.0,86.0,88.0,89.0,91.0,88.0,89.0,88.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,89.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,88.0,91.0,89.0,86.0,88.0,86.0,84.0,82.0,86.0,85.0,70.0,69.0,61.0,61.0,62.0,69.0,67.0,62.0,61.0,70.0,69.0
86.0,84.0,86.0,88.0,89.0,91.0,88.0,89.0,88.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,89.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,88.0,91.0,89.0,86.0,88.0,86.0,84.0,82.0,86.0,85.0,70.0,69.0,61.0,61.0,62.0,69.0,67.0,62.0,61.0,70.0,69.0,61.0
84.0,86.0,88.0,89.0,91.0,88.0,89.0,88.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,89.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,88.0,91.0,89.0,86.0,88.0,86.0,84.0,82.0,86.0,85.0,70.0,69.0,61.0,61.0,62.0,69.0,67.0,62.0,61.0,70.0,69.0,61.0,70.0
86.0,88.0,89.0,91.0,88.0,89.0,88.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,89.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,88.0,91.0,89.0,86.0,88.0,86.0,84.0,82.0,86.0,85.0,70.0,69.0,61.0,61.0,62.0,69.0,67.0,62.0,61.0,70.0,69.0,61.0,70.0,69.0
88.0,89.0,91.0,88.0,89.0,88.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,89.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,88.0,91.0,89.0,86.0,88.0,86.0,84.0,82.0,86.0,85.0,70.0,69.0,61.0,61.0,62.0,69.0,67.0,62.0,61.0,70.0,69.0,61.0,70.0,69.0,69.0
89.0,91.0,88.0,89.0,88.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,89.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,88.0,91.0,89.0,86.0,88.0,86.0,84.0,82.0,86.0,85.0,70.0,69.0,61.0,61.0,62.0,69.0,67.0,62.0,61.0,70.0,69.0,61.0,70.0,69.0,69.0,67.0
91.0,88.0,89.0,88.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,89.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,88.0,91.0,89.0,86.0,88.0,86.0,84.0,82.0,86.0,85.0,70.0,69.0,61.0,61.0,62.0,69.0,67.0,62.0,61.0,70.0,69.0,61.0,70.0,69.0,69.0,67.0,67.0
88.0,89.0,88.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,89.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,88.0,91.0,89.0,86.0,88.0,86.0,84.0,82.0,86.0,85.0,70.0,69.0,61.0,61.0,62.0,69.0,67.0,62.0,61.0,70.0,69.0,61.0,70.0,69.0,69.0,67.0,67.0,64.0
89.0,88.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,89.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,88.0,91.0,89.0,86.0,88.0,86.0,84.0,82.0,86.0,85.0,70.0,69.0,61.0,61.0,62.0,69.0,67.0,62.0,61.0,70.0,69.0,61.0,70.0,69.0,69.0,67.0,67.0,64.0,61.0
88.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,89.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,88.0,91.0,89.0,86.0,88.0,86.0,84.0,82.0,86.0,85.0,70.0,69.0,61.0,61.0,62.0,69.0,67.0,62.0,61.0,70.0,69.0,61.0,70.0,69.0,69.0,67.0,67.0,64.0,61.0,70.0
86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,89.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,88.0,91.0,89.0,86.0,88.0,86.0,84.0,82.0,86.0,85.0,70.0,69.0,61.0,61.0,62.0,69.0,67.0,62.0,61.0,70.0,69.0,61.0,70.0,69.0,69.0,67.0,67.0,64.0,61.0,70.0,69.0
88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,89.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,88.0,91.0,89.0,86.0,88.0,86.0,84.0,82.0,86.0,85.0,70.0,69.0,61.0,61.0,62.0,69.0,67.0,62.0,61.0,70.0,69.0,61.0,70.0,69.0,69.0,67.0,67.0,64.0,61.0,70.0,69.0,70.0
86.0,84.0,82.0,81.0,82.0,84.0,86.0,89.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,88.0,91.0,89.0,86.0,88.0,86.0,84.0,82.0,86.0,85.0,70.0,69.0,61.0,61.0,62.0,69.0,67.0,62.0,61.0,70.0,69.0,61.0,70.0,69.0,69.0,67.0,67.0,64.0,61.0,70.0,69.0,70.0,69.0
84.0,82.0,81.0,82.0,84.0,86.0,89.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,88.0,91.0,89.0,86.0,88.0,86.0,84.0,82.0,86.0,85.0,70.0,69.0,61.0,61.0,62.0,69.0,67.0,62.0,61.0,70.0,69.0,61.0,70.0,69.0,69.0,67.0,67.0,64.0,61.0,70.0,69.0,70.0,69.0,67.0
82.0,81.0,82.0,84.0,86.0,89.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,88.0,91.0,89.0,86.0,88.0,86.0,84.0,82.0,86.0,85.0,70.0,69.0,61.0,61.0,62.0,69.0,67.0,62.0,61.0,70.0,69.0,61.0,70.0,69.0,69.0,67.0,67.0,64.0,61.0,70.0,69.0,70.0,69.0,67.0,65.0
81.0,82.0,84.0,86.0,89.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,88.0,91.0,89.0,86.0,88.0,86.0,84.0,82.0,86.0,85.0,70.0,69.0,61.0,61.0,62.0,69.0,67.0,62.0,61.0,70.0,69.0,61.0,70.0,69.0,69.0,67.0,67.0,64.0,61.0,70.0,69.0,70.0,69.0,67.0,65.0,57.0
82.0,84.0,86.0,89.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,88.0,91.0,89.0,86.0,88.0,86.0,84.0,82.0,86.0,85.0,70.0,69.0,61.0,61.0,62.0,69.0,67.0,62.0,61.0,70.0,69.0,61.0,70.0,69.0,69.0,67.0,67.0,64.0,61.0,70.0,69.0,70.0,69.0,67.0,65.0,57.0,67.0
84.0,86.0,89.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,88.0,91.0,89.0,86.0,88.0,86.0,84.0,82.0,86.0,85.0,70.0,69.0,61.0,61.0,62.0,69.0,67.0,62.0,61.0,70.0,69.0,61.0,70.0,69.0,69.0,67.0,67.0,64.0,61.0,70.0,69.0,70.0,69.0,67.0,65.0,57.0,67.0,60.0
86.0,89.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,88.0,91.0,89.0,86.0,88.0,86.0,84.0,82.0,86.0,85.0,70.0,69.0,61.0,61.0,62.0,69.0,67.0,62.0,61.0,70.0,69.0,61.0,70.0,69.0,69.0,67.0,67.0,64.0,61.0,70.0,69.0,70.0,69.0,67.0,65.0,57.0,67.0,60.0,65.0
89.0,86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,88.0,91.0,89.0,86.0,88.0,86.0,84.0,82.0,86.0,85.0,70.0,69.0,61.0,61.0,62.0,69.0,67.0,62.0,61.0,70.0,69.0,61.0,70.0,69.0,69.0,67.0,67.0,64.0,61.0,70.0,69.0,70.0,69.0,67.0,65.0,57.0,67.0,60.0,65.0,60.0
86.0,88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,88.0,91.0,89.0,86.0,88.0,86.0,84.0,82.0,86.0,85.0,70.0,69.0,61.0,61.0,62.0,69.0,67.0,62.0,61.0,70.0,69.0,61.0,70.0,69.0,69.0,67.0,67.0,64.0,61.0,70.0,69.0,70.0,69.0,67.0,65.0,57.0,67.0,60.0,65.0,60.0,64.0
88.0,86.0,84.0,82.0,81.0,82.0,84.0,86.0,88.0,91.0,89.0,86.0,88.0,86.0,84.0,82.0,86.0,85.0,70.0,69.0,61.0,61.0,62.0,69.0,67.0,62.0,61.0,70.0,69.0,61.0,70.0,69.0,69.0,67.0,67.0,64.0,61.0,70.0,69.0,70.0,69.0,67.0,65.0,57.0,67.0,60.0,65.0,60.0,64.0,64.0
86.0,84.0,82.0,81.0,82.0,84.0,86.0,88.0,91.0,89.0,86.0,88.0,86.0,84.0,82.0,86.0,85.0,70.0,69.0,61.0,61.0,62.0,69.0,67.0,62.0,61.0,70.0,69.0,61.0,70.0,69.0,69.0,67.0,67.0,64.0,61.0,70.0,69.0,70.0,69.0,67.0,65.0,57.0,67.0,60.0,65.0,60.0,64.0,64.0,64.0
84.0,82.0,81.0,82.0,84.0,86.0,88.0,91.0,89.0,86.0,88.0,86.0,84.0,82.0,86.0,85.0,70.0,69.0,61.0,61.0,62.0,69.0,67.0,62.0,61.0,70.0,69.0,61.0,70.0,69.0,69.0,67.0,67.0,64.0,61.0,70.0,69.0,70.0,69.0,67.0,65.0,57.0,67.0,60.0,65.0,60.0,64.0,64.0,64.0,61.0
82.0,81.0,82.0,84.0,86.0,88.0,91.0,89.0,86.0,88.0,86.0,84.0,82.0,86.0,85.0,70.0,69.0,61.0,61.0,62.0,69.0,67.0,62.0,61.0,70.0,69.0,61.0,70.0,69.0,69.0,67.0,67.0,64.0,61.0,70.0,69.0,70.0,69.0,67.0,65.0,57.0,67.0,60.0,65.0,60.0,64.0,64.0,64.0,61.0,61.0
